TransactionID,Date,BranchCode,CustomerID,TellerID,Amount,TransactionType,Currency
CA00013800,2025-02-05,BR026,C500483,TLR-5228,-597.18,cash withdrawal,CAD
CA00008922,2025-02-28,BR001,C501025,TLR-9801,368.54,cash deposit,CAD
CA00011965,2025-02-02,BR017,C501073,TLR-9410,910.97,cash deposit,CAD
CA00017378,2025-02-16,BR040,C500282,TLR-9900,1752.46,cash deposit,CAD
CA00016665,2025-02-09,BR040,C501738,TLR-9062,3059.55,cash withdrawal,CAD
CA00009249,2025-02-19,BR003,C502714,TLR-3077,720.3,cash withdrawal,CAD
CA00014791,2025-02-20,BR031,C501597,TLR-8632,2531.18,cash deposit,CAD
CA00014400,2025-02-01,BR030,C501887,TLR-9554,878.82,cash deposit,CAD
CA00012318,2025-02-09,BR019,C503969,TLR-8673,2368.39,cash deposit,CAD
CA00012709,2025-02-14,BR020,C500857,TLR-4978,394.09,cash deposit,USD
CA00016387,2025-02-17,BR038,C503200,TLR-1525,792.13,cash withdrawal,CAD
CA00012499,2025-02-25,BR019,C502113,TLR-6769,337.65,cash withdrawal,CAD
CA00010043,2025-02-09,BR006,C503831,TLR-6716,578.66,cash withdrawal,CAD
CA00016635,2025-02-06,BR039,C503712,TLR-4088,707.26,cash withdrawal,CAD
CA00012950,2025-02-14,BR021,C501409,TLR-9941,553.75,cash withdrawal,CAD
CA00009905,2025-02-12,BR006,C503772,TLR-9960,562.96,cash deposit,CAD
CA00015994,2025-02-23,BR037,C503243,TLR-3194,342.42,cash withdrawal,CAD
CA00015072,2025-02-14,BR032,C500607,TLR-4061,3115.09,cash withdrawal,CAD
CA00009972,2025-02-02,BR006,C501609,TLR-4780,1318.25,cash deposit,CAD
CA00011405,2025-02-09,BR014,C503091,TLR-5523,1476.95,cash deposit,CAD
CA00011225,2025-02-26,BR013,C503784,TLR-8673,2165.42,cash deposit,CAD
CA00013793,2025-02-17,BR026,C500922,TLR-4178,1730.44,cash deposit,CAD
CA00014747,2025-02-28,BR031,C502428,TLR-5676,1167.47,cash withdrawal,CAD
CA00010383,2025-02-21,BR008,C500556,TLR-1786,1137.05,cash withdrawal,CAD
CA00015297,2025-02-04,BR034,C501359,TLR-5536,705.9,cash withdrawal,CAD
CA00010406,2025-02-26,BR008,C501916,TLR-3439,474.91,cash deposit,CAD
CA00015944,2025-02-22,BR036,C503457,TLR-4650,2385.05,cash withdrawal,CAD
CA00012883,2025-02-06,BR021,C502520,TLR-6452,1225.17,cash deposit,CAD
CA00009343,2025-02-16,BR003,C503924,TLR-9868,3338.82,cash withdrawal,CAD
CA00016891,2025-02-27,BR040,C502732,TLR-7954,369.44,cash deposit,CAD
CA00010844,2025-02-04,BR011,C500651,TLR-1066,2809.99,cash withdrawal,CAD
CA00010183,2025-02-27,BR007,C503359,TLR-7593,760.15,cash deposit,CAD
CA00008833,2025-02-10,BR001,C502194,TLR-7475,1806.7,cash withdrawal,CAD
CA00016359,2025-02-18,BR038,C502079,TLR-2124,1120.84,cash deposit,CAD
CA00013211,2025-02-27,BR024,C501746,TLR-3172,422.1,cash withdrawal,CAD
CA00011203,2025-02-22,BR013,C503607,TLR-2215,2349.51,cash withdrawal,CAD
CA00011390,2025-02-12,BR014,C500132,TLR-3934,984.87,cash deposit,CAD
CA00016173,2025-02-09,BR037,C500066,TLR-4184,1646.45,cash deposit,CAD
CA00014430,2025-02-05,BR030,C501406,TLR-6292,773.97,cash deposit,CAD
CA00009422,2025-02-16,BR004,C502883,TLR-9533,1485.92,cash withdrawal,CAD
CA00017613,2025-02-05,BR040,C500186,TLR-7640,1414.75,cash withdrawal,CAD
CA00013226,2025-02-21,BR024,C503793,TLR-8648,443.48,cash withdrawal,CAD
CA00014987,2025-02-03,BR032,C503719,TLR-2303,1124.44,cash deposit,CAD
CA00013534,2025-02-18,BR025,C503259,TLR-9609,1367.5,cash deposit,CAD
CA00015731,2025-02-22,BR036,C503669,TLR-1185,2190.1,cash withdrawal,CAD
CA00012336,2025-02-08,BR019,C501796,TLR-1526,2115.41,cash withdrawal,CAD
CA00016867,2025-02-26,BR040,C502300,TLR-7104,1815.64,cash withdrawal,CAD
CA00011793,2025-02-12,BR016,C500993,TLR-5630,1437.6,cash withdrawal,CAD
CA00011187,2025-02-26,BR013,C501545,TLR-4083,2094.73,cash withdrawal,CAD
CA00016388,2025-02-25,BR038,C501488,TLR-2787,642.84,cash withdrawal,CAD
CA00008729,2025-02-04,BR001,C500708,TLR-6953,488.81,cash withdrawal,CAD
CA00016890,2025-02-27,BR040,C500493,TLR-1189,196.9,cash deposit,CAD
CA00011794,2025-02-11,BR016,C501960,TLR-7144,1444.98,cash deposit,CAD
CA00009001,2025-02-06,BR001,C503026,TLR-8904,783.84,cash withdrawal,CAD
CA00013775,2025-02-27,BR026,C502703,TLR-5661,-343.8,cash withdrawal,CAD
CA00010340,2025-02-22,BR008,C500573,TLR-6919,990.65,cash deposit,CAD
CA00014128,2025-02-01,BR028,C501303,TLR-5889,614.59,cash deposit,CAD
CA00011414,2025-02-05,BR014,C500249,TLR-1519,1388.33,cash deposit,CAD
CA00014548,2025-02-01,BR030,C503458,TLR-9177,840.79,cash withdrawal,CAD
CA00017292,2025-02-26,BR040,C503374,TLR-5135,1465.88,cash deposit,CAD
CA00012351,2025-02-08,BR019,C502759,TLR-3491,377.6,cash withdrawal,CAD
CA00013629,2025-02-22,BR025,C503136,TLR-6776,-1593.63,cash withdrawal,CAD
CA00015108,2025-02-18,BR032,C501839,TLR-1202,692.42,cash withdrawal,CAD
CA00013693,2025-02-14,BR026,C500648,TLR-9704,1144.4,cash deposit,CAD
CA00011228,2025-02-08,BR014,C500847,TLR-2063,721.89,cash deposit,CAD
CA00010470,2025-02-22,BR008,C500300,TLR-5324,1801.68,cash deposit,CAD
CA00008903,2025-02-05,BR001,C502883,TLR-2718,1224.3,cash withdrawal,CAD
CA00013704,2025-02-27,BR026,C502815,TLR-9296,1041.11,cash deposit,CAD
CA00014910,2025-02-22,BR031,C500726,TLR-7091,2125.01,cash deposit,CAD
CA00015785,2025-02-15,BR036,C501693,TLR-3443,709.16,cash deposit,CAD
CA00009360,2025-02-02,BR003,C502743,TLR-8961,1875.87,cash deposit,CAD
CA00015508,2025-02-05,BR035,C503182,TLR-9047,908.46,cash deposit,CAD
CA00012220,2025-02-20,BR018,C503739,TLR-2616,222.3,cash withdrawal,CAD
CA00016655,2025-02-07,BR040,C501643,TLR-8752,1620.96,cash deposit,CAD
CA00014333,2025-02-05,BR029,C501857,TLR-6108,575.24,cash withdrawal,CAD
CA00014432,2025-02-11,BR030,C501752,TLR-1961,389.05,cash withdrawal,CAD
CA00013873,2025-02-27,BR026,C502816,TLR-9272,904.61,cash deposit,CAD
CA00015474,2025-02-20,BR035,C503302,TLR-2941,289.96,cash withdrawal,CAD
CA00016256,2025-02-26,BR038,C500307,TLR-3228,2307.9,cash withdrawal,CAD
CA00017338,2025-02-17,BR040,C501197,TLR-4800,280.45,cash withdrawal,CAD
CA00017570,2025-02-27,BR040,C501233,TLR-5670,4613.17,cash deposit,CAD
CA00013478,2025-02-20,BR025,C502657,TLR-5960,-1388.22,cash withdrawal,CAD
CA00011576,2025-02-10,BR015,C503458,TLR-3871,284.46,cash withdrawal,CAD
CA00010098,2025-02-13,BR007,C503288,TLR-2125,1467.0,cash withdrawal,CAD
CA00011112,2025-02-10,BR012,C500258,TLR-1922,3740.69,cash deposit,CAD
CA00009494,2025-02-02,BR004,C503376,TLR-2079,1346.32,cash deposit,CAD
CA00011768,2025-02-06,BR016,C502218,TLR-2799,933.99,cash withdrawal,CAD
CA00015271,2025-02-02,BR033,C503855,TLR-1536,3709.26,cash withdrawal,CAD
CA00016022,2025-02-01,BR037,C501240,TLR-8383,1605.28,cash withdrawal,CAD
CA00008834,2025-02-28,BR001,C502574,TLR-5953,270.93,cash deposit,CAD
CA00015980,2025-02-06,BR037,C502464,TLR-7399,1642.85,cash withdrawal,CAD
CA00015311,2025-02-11,BR034,C503794,TLR-4910,584.56,cash deposit,CAD
CA00015329,2025-02-17,BR034,C501074,TLR-6906,956.03,cash deposit,CAD
CA00015600,2025-02-11,BR035,C501270,TLR-3388,1787.38,cash withdrawal,CAD
CA00015186,2025-02-08,BR033,C500177,TLR-4325,2530.62,cash deposit,CAD
CA00010478,2025-02-01,BR008,C500720,TLR-6643,510.02,cash deposit,CAD
CA00009419,2025-02-04,BR004,C501505,TLR-9606,1180.52,cash deposit,CAD
CA00014087,2025-02-13,BR027,C503988,TLR-4342,1191.27,cash withdrawal,CAD
CA00014841,2025-02-01,BR031,C502316,TLR-1214,1071.14,cash withdrawal,CAD
CA00012188,2025-02-18,BR018,C502498,TLR-9525,579.75,cash deposit,CAD
CA00008726,2025-02-11,BR001,C501668,TLR-8685,1967.97,cash deposit,CAD
CA00010248,2025-02-05,BR007,C501612,TLR-9950,424.72,cash deposit,CAD
CA00012068,2025-02-12,BR017,C501701,TLR-7629,815.83,cash deposit,CAD
CA00016618,2025-02-22,BR039,C501098,TLR-8993,921.84,cash deposit,CAD
CA00017055,2025-02-27,BR040,C500876,TLR-2525,1134.45,cash deposit,CAD
CA00013633,2025-02-19,BR025,C503552,TLR-7400,-1309.28,cash withdrawal,CAD
CA00011740,2025-02-03,BR016,C500257,TLR-8146,644.92,cash deposit,CAD
CA00011410,2025-02-15,BR014,C503923,TLR-5698,579.15,cash withdrawal,CAD
CA00016507,2025-02-24,BR039,C500860,TLR-2958,2066.08,cash deposit,CAD
CA00009414,2025-02-03,BR003,C503784,TLR-5462,424.39,cash withdrawal,CAD
CA00016917,2025-02-17,BR040,C502698,TLR-6165,1354.83,cash withdrawal,CAD
CA00012898,2025-02-12,BR021,C500811,TLR-6309,1047.97,cash withdrawal,CAD
CA00009531,2025-02-21,BR004,C503193,TLR-6509,1510.23,cash deposit,CAD
CA00012240,2025-02-23,BR018,C500559,TLR-4597,884.45,cash deposit,CAD
CA00014724,2025-02-13,BR031,C500619,TLR-4529,1210.9,cash withdrawal,CAD
CA00016851,2025-02-25,BR040,C501958,TLR-1367,1274.32,cash withdrawal,CAD
CA00011717,2025-02-09,BR016,C502474,TLR-8394,2494.95,cash withdrawal,CAD
CA00009889,2025-02-24,BR006,C502745,TLR-7497,1214.67,cash deposit,CAD
CA00011821,2025-02-22,BR016,C501376,TLR-1235,628.05,cash deposit,CAD
CA00017244,2025-02-23,BR040,C503562,TLR-3471,457.31,cash deposit,CAD
CA00008895,2025-02-19,BR001,C502683,TLR-6725,2146.79,cash deposit,CAD
CA00011185,2025-02-04,BR013,C501624,TLR-4434,1123.75,cash withdrawal,CAD
CA00016524,2025-02-22,BR039,C503312,TLR-3485,1132.5,cash withdrawal,CAD
CA00016101,2025-02-18,BR037,C502028,TLR-7667,664.53,cash deposit,CAD
CA00014237,2025-02-07,BR028,C501439,TLR-5545,724.91,cash deposit,CAD
CA00012955,2025-02-12,BR022,C503980,TLR-4259,326.59,cash withdrawal,CAD
CA00015038,2025-02-15,BR032,C502817,TLR-7557,523.59,cash deposit,CAD
CA00016920,2025-02-10,BR040,C501977,TLR-8907,772.63,cash withdrawal,CAD
CA00011846,2025-02-10,BR016,C501373,TLR-3731,1094.13,cash withdrawal,CAD
CA00012445,2025-02-11,BR019,C500925,TLR-5315,3948.37,cash deposit,CAD
CA00011088,2025-02-08,BR012,C500180,TLR-1972,2012.42,cash withdrawal,CAD
CA00009854,2025-02-22,BR006,C500330,TLR-5266,1203.35,cash deposit,CAD
CA00013881,2025-02-21,BR026,C501747,TLR-3387,-1375.97,cash withdrawal,CAD
CA00010156,2025-02-01,BR007,C503248,TLR-7564,978.07,cash deposit,CAD
CA00015366,2025-02-04,BR034,C501299,TLR-8253,1632.6,cash withdrawal,CAD
CA00015410,2025-02-09,BR034,C502861,TLR-5189,532.41,cash withdrawal,CAD
CA00009797,2025-02-07,BR006,C501367,TLR-3031,332.24,cash deposit,CAD
CA00017688,2025-02-18,BR040,C501691,TLR-3057,1009.77,cash withdrawal,CAD
CA00017023,2025-02-28,BR040,C503545,TLR-7154,463.62,cash deposit,CAD
CA00013649,2025-02-04,BR025,C500299,TLR-9404,-291.07,cash withdrawal,CAD
CA00015118,2025-02-10,BR033,C500108,TLR-2211,678.33,cash deposit,CAD
CA00011301,2025-02-01,BR014,C501989,TLR-7093,1108.19,cash deposit,CAD
CA00013272,2025-02-19,BR024,C501733,TLR-3941,693.37,cash deposit,CAD
CA00008841,2025-02-08,BR001,C502458,TLR-1663,3355.46,cash deposit,CAD
CA00013604,2025-02-09,BR025,C501643,TLR-5788,-472.52,cash withdrawal,CAD
CA00010415,2025-02-01,BR008,C503111,TLR-8404,1440.41,cash withdrawal,CAD
CA00015252,2025-02-20,BR033,C503927,TLR-4392,955.65,cash withdrawal,CAD
CA00017342,2025-02-18,BR040,C503601,TLR-4723,1457.64,cash withdrawal,CAD
CA00012145,2025-02-01,BR017,C503394,TLR-8478,1035.34,cash withdrawal,CAD
CA00017155,2025-02-26,BR040,C500296,TLR-7765,243.18,cash withdrawal,CAD
CA00016627,2025-02-12,BR039,C502892,TLR-8444,622.49,cash deposit,CAD
CA00014274,2025-02-18,BR029,C503332,TLR-9337,1205.79,cash withdrawal,CAD
CA00014687,2025-02-03,BR030,C501102,TLR-9478,2131.03,cash withdrawal,CAD
CA00012783,2025-02-11,BR021,C502770,TLR-1862,1211.68,cash deposit,CAD
CA00011534,2025-02-08,BR015,C502347,TLR-6314,2009.02,cash withdrawal,CAD
CA00015345,2025-02-26,BR034,C502183,TLR-9048,703.83,cash withdrawal,CAD
CA00013583,2025-02-02,BR025,C501145,TLR-2037,-946.1,cash withdrawal,CAD
CA00015928,2025-02-28,BR036,C501873,TLR-3620,953.33,cash withdrawal,CAD
CA00013847,2025-02-27,BR026,C502612,TLR-1185,-2108.14,cash withdrawal,CAD
CA00016651,2025-02-27,BR039,C501264,TLR-2955,374.88,cash deposit,CAD
CA00009160,2025-02-24,BR002,C500339,TLR-9025,1582.11,cash deposit,CAD
CA00011891,2025-02-16,BR016,C503519,TLR-4848,1439.82,cash withdrawal,CAD
CA00012453,2025-02-19,BR019,C501876,TLR-9743,652.72,cash deposit,CAD
CA00010146,2025-02-08,BR007,C503975,TLR-8359,526.08,cash withdrawal,CAD
CA00015852,2025-02-27,BR036,C501149,TLR-1767,661.03,cash deposit,CAD
CA00010719,2025-02-09,BR010,C500561,TLR-6824,3388.94,cash deposit,CAD
CA00009307,2025-02-21,BR003,C500020,TLR-5245,231.38,cash deposit,CAD
CA00010507,2025-02-11,BR008,C501821,TLR-6146,1089.62,cash withdrawal,CAD
CA00015685,2025-02-24,BR035,C503765,TLR-5128,847.15,cash deposit,CAD
CA00015282,2025-02-06,BR034,C503803,TLR-1781,343.99,cash deposit,CAD
CA00012759,2025-02-22,BR020,C503847,TLR-7881,635.96,cash deposit,USD
CA00010219,2025-02-24,BR007,C501849,TLR-3895,437.1,cash withdrawal,CAD
CA00016007,2025-02-23,BR037,C503150,TLR-7412,590.21,cash deposit,CAD
CA00017270,2025-02-17,BR040,C503995,TLR-1827,499.8,cash withdrawal,CAD
CA00009704,2025-02-08,BR005,C501026,TLR-3372,314.25,cash deposit,CAD
CA00012912,2025-02-24,BR021,C503113,TLR-5324,577.95,cash withdrawal,CAD
CA00012545,2025-02-04,BR019,C500815,TLR-5919,851.71,cash withdrawal,CAD
CA00009123,2025-02-04,BR002,C500023,TLR-1853,1079.64,cash deposit,CAD
CA00017036,2025-02-25,BR040,C503775,TLR-2344,591.8,cash deposit,CAD
CA00015113,2025-02-01,BR033,C500542,TLR-1358,1524.16,cash withdrawal,CAD
CA00017686,2025-02-05,BR040,C500822,TLR-5661,991.63,cash deposit,CAD
CA00012198,2025-02-15,BR018,C502835,TLR-6494,1936.5,cash deposit,CAD
CA00015810,2025-02-03,BR036,C503260,TLR-6320,959.36,cash withdrawal,CAD
CA00012599,2025-02-03,BR020,C501122,TLR-4039,1401.88,cash withdrawal,USD
CA00009938,2025-02-15,BR006,C502665,TLR-9843,542.16,cash withdrawal,CAD
CA00010184,2025-02-15,BR007,C503471,TLR-5323,511.28,cash deposit,CAD
CA00014138,2025-02-13,BR028,C500037,TLR-9807,4190.99,cash deposit,CAD
CA00016692,2025-02-13,BR040,C501849,TLR-3614,156.29,cash withdrawal,CAD
CA00009010,2025-02-25,BR002,C500588,TLR-5660,1930.15,cash deposit,CAD
CA00012691,2025-02-26,BR020,C501097,TLR-5162,3499.29,cash withdrawal,USD
CA00011639,2025-02-28,BR015,C502234,TLR-1841,1461.39,cash withdrawal,CAD
CA00013336,2025-02-20,BR024,C503762,TLR-6810,2091.32,cash withdrawal,CAD
CA00009519,2025-02-07,BR004,C502161,TLR-9552,769.2,cash deposit,CAD
CA00011873,2025-02-28,BR016,C500999,TLR-9408,289.66,cash withdrawal,CAD
CA00014205,2025-02-22,BR028,C500497,TLR-1652,1068.04,cash withdrawal,CAD
CA00011723,2025-02-27,BR016,C501694,TLR-4046,1104.09,cash withdrawal,CAD
CA00011648,2025-02-04,BR015,C503385,TLR-7357,1653.04,cash deposit,CAD
CA00013671,2025-02-28,BR026,C500532,TLR-8076,-1923.46,cash withdrawal,CAD
CA00010917,2025-02-27,BR012,C503965,TLR-4272,1208.84,cash withdrawal,CAD
CA00016443,2025-02-17,BR039,C501666,TLR-4005,1606.69,cash withdrawal,CAD
CA00017325,2025-02-06,BR040,C503297,TLR-8854,236.43,cash withdrawal,CAD
CA00011374,2025-02-27,BR014,C502224,TLR-3961,378.44,cash withdrawal,CAD
CA00008796,2025-02-07,BR001,C500851,TLR-5339,2936.92,cash withdrawal,CAD
CA00014008,2025-02-08,BR027,C500255,TLR-6595,299.51,cash withdrawal,CAD
CA00016600,2025-02-15,BR039,C500707,TLR-7548,1533.68,cash deposit,CAD
CA00014648,2025-02-28,BR030,C500544,TLR-9570,608.59,cash withdrawal,CAD
CA00015357,2025-02-09,BR034,C501057,TLR-2836,2633.38,cash deposit,CAD
CA00011589,2025-02-11,BR015,C501721,TLR-4678,1035.24,cash withdrawal,CAD
CA00015734,2025-02-07,BR036,C503846,TLR-6579,3991.89,cash withdrawal,CAD
CA00009506,2025-02-16,BR004,C500355,TLR-2084,1938.93,cash withdrawal,CAD
CA00011381,2025-02-12,BR014,C501782,TLR-2800,680.36,cash deposit,CAD
CA00008986,2025-02-05,BR001,C503760,TLR-1585,830.7,cash withdrawal,CAD
CA00015385,2025-02-27,BR034,C503542,TLR-1195,712.82,cash withdrawal,CAD
CA00014623,2025-02-11,BR030,C503727,TLR-9486,2990.49,cash withdrawal,CAD
CA00016638,2025-02-15,BR039,C501388,TLR-7469,448.65,cash deposit,CAD
CA00012625,2025-02-21,BR020,C502291,TLR-4415,828.43,cash deposit,USD
CA00016740,2025-02-19,BR040,C503925,TLR-2298,344.7,cash deposit,CAD
CA00014336,2025-02-28,BR029,C501813,TLR-9319,1517.79,cash withdrawal,CAD
CA00015458,2025-02-08,BR035,C503110,TLR-7486,1078.7,cash deposit,CAD
CA00013858,2025-02-12,BR026,C501726,TLR-1009,506.84,cash deposit,CAD
CA00017215,2025-02-16,BR040,C500569,TLR-4498,3185.32,cash deposit,CAD
CA00010669,2025-02-22,BR010,C503169,TLR-7948,2181.36,cash withdrawal,CAD
CA00017309,2025-02-14,BR040,C503730,TLR-2007,2082.17,cash withdrawal,CAD
CA00016521,2025-02-02,BR039,C500304,TLR-1413,366.13,cash deposit,CAD
CA00014721,2025-02-09,BR031,C500308,TLR-2759,3354.51,cash deposit,CAD
CA00009996,2025-02-05,BR006,C500374,TLR-2259,430.44,cash withdrawal,CAD
CA00009751,2025-02-07,BR005,C500052,TLR-3827,1493.01,cash withdrawal,CAD
CA00010960,2025-02-23,BR012,C502650,TLR-7689,538.41,cash deposit,CAD
CA00011348,2025-02-11,BR014,C502543,TLR-2841,569.63,cash withdrawal,CAD
CA00008852,2025-02-11,BR001,C502826,TLR-7211,792.36,cash deposit,CAD
CA00013981,2025-02-06,BR027,C500216,TLR-2722,742.2,cash withdrawal,CAD
CA00013323,2025-02-09,BR024,C500967,TLR-7409,1213.4,cash deposit,CAD
CA00015295,2025-02-13,BR034,C500598,TLR-1851,994.42,cash deposit,CAD
CA00010576,2025-02-02,BR009,C502954,TLR-8389,1731.17,cash deposit,CAD
CA00015027,2025-02-03,BR032,C503558,TLR-1944,1377.56,cash withdrawal,CAD
CA00012016,2025-02-06,BR017,C501509,TLR-1338,936.83,cash deposit,CAD
CA00011608,2025-02-27,BR015,C500399,TLR-1065,242.19,cash withdrawal,CAD
CA00014673,2025-02-27,BR030,C500450,TLR-7792,865.92,cash withdrawal,CAD
CA00012638,2025-02-28,BR020,C501216,TLR-4023,719.59,cash deposit,USD
CA00012592,2025-02-02,BR019,C500772,TLR-4168,887.11,cash deposit,CAD
CA00011791,2025-02-06,BR016,C502633,TLR-5838,1234.96,cash withdrawal,CAD
CA00012703,2025-02-08,BR020,C503531,TLR-5739,1111.28,cash deposit,USD
CA00010777,2025-02-23,BR010,C501800,TLR-8491,3409.61,cash deposit,CAD
CA00016903,2025-02-12,BR040,C500685,TLR-6313,1748.58,cash withdrawal,CAD
CA00016649,2025-02-01,BR039,C500625,TLR-4255,794.52,cash deposit,CAD
CA00016345,2025-02-27,BR038,C500520,TLR-9786,291.18,cash deposit,CAD
CA00016681,2025-02-19,BR040,C501623,TLR-1187,355.12,cash deposit,CAD
CA00010829,2025-02-05,BR010,C500188,TLR-1204,767.23,cash withdrawal,CAD
CA00009552,2025-02-23,BR004,C501967,TLR-1292,505.75,cash deposit,CAD
CA00013951,2025-02-06,BR027,C503766,TLR-2735,1451.13,cash deposit,CAD
CA00016434,2025-02-11,BR038,C500106,TLR-6074,1075.55,cash deposit,CAD
CA00015143,2025-02-23,BR033,C503532,TLR-1605,1207.02,cash withdrawal,CAD
CA00011822,2025-02-25,BR016,C503689,TLR-9803,723.05,cash deposit,CAD
CA00017659,2025-02-14,BR040,C500293,TLR-8825,773.1,cash withdrawal,CAD
CA00008943,2025-02-25,BR001,C501376,TLR-5371,1992.67,cash deposit,CAD
CA00014096,2025-02-21,BR027,C502099,TLR-6904,9699.69,cash withdrawal,CAD
CA00012322,2025-02-10,BR019,C500897,TLR-4526,793.18,cash deposit,CAD
CA00014935,2025-02-24,BR031,C501619,TLR-8779,1006.72,cash withdrawal,CAD
CA00010294,2025-02-15,BR008,C500939,TLR-6208,251.84,cash withdrawal,CAD
CA00014371,2025-02-01,BR029,C501835,TLR-6536,1358.74,cash deposit,CAD
CA00014966,2025-02-26,BR031,C500862,TLR-8452,270.84,cash deposit,CAD
CA00015479,2025-02-04,BR035,C502587,TLR-8116,1408.8,cash deposit,CAD
CA00017646,2025-02-16,BR040,C501142,TLR-5797,1853.38,cash deposit,CAD
CA00011797,2025-02-09,BR016,C500761,TLR-1005,1063.62,cash deposit,CAD
CA00016159,2025-02-22,BR037,C501097,TLR-1177,936.83,cash withdrawal,CAD
CA00008956,2025-02-01,BR001,C502146,TLR-2234,356.45,cash deposit,CAD
CA00010165,2025-02-15,BR007,C502670,TLR-7369,1190.46,cash deposit,CAD
CA00011478,2025-02-12,BR015,C500990,TLR-5545,1022.65,cash deposit,CAD
CA00012425,2025-02-04,BR019,C501500,TLR-8703,1791.05,cash withdrawal,CAD
CA00009814,2025-02-04,BR006,C503978,TLR-7786,802.08,cash deposit,CAD
CA00014569,2025-02-08,BR030,C502338,TLR-3428,559.12,cash deposit,CAD
CA00011522,2025-02-11,BR015,C500494,TLR-8319,407.07,cash deposit,CAD
CA00012090,2025-02-09,BR017,C500870,TLR-1539,1059.74,cash deposit,CAD
CA00015070,2025-02-08,BR032,C501156,TLR-7054,1868.06,cash withdrawal,CAD
CA00013635,2025-02-27,BR025,C501516,TLR-9768,949.96,cash deposit,CAD
CA00016601,2025-02-20,BR039,C503454,TLR-3334,1699.47,cash deposit,CAD
CA00009109,2025-02-12,BR002,C500951,TLR-5911,381.61,cash deposit,CAD
CA00015006,2025-02-14,BR032,C501067,TLR-6992,1227.69,cash deposit,CAD
CA00009625,2025-02-15,BR004,C501924,TLR-2376,421.34,cash deposit,CAD
CA00011557,2025-02-22,BR015,C501900,TLR-6583,846.02,cash deposit,CAD
CA00015906,2025-02-18,BR036,C500748,TLR-1223,614.58,cash deposit,CAD
CA00012925,2025-02-27,BR021,C502918,TLR-2561,1743.42,cash deposit,CAD
CA00014491,2025-02-14,BR030,C502079,TLR-4494,1582.68,cash withdrawal,CAD
CA00012991,2025-02-26,BR022,C503576,TLR-6242,562.92,cash deposit,CAD
CA00016914,2025-02-18,BR040,C503742,TLR-6350,757.15,cash deposit,CAD
CA00009187,2025-02-05,BR003,C502076,TLR-5866,855.55,cash withdrawal,CAD
CA00009268,2025-02-03,BR003,C501971,TLR-3441,289.11,cash withdrawal,CAD
CA00009019,2025-02-12,BR002,C501886,TLR-7320,-969.69,cash withdrawal,CAD
CA00012256,2025-02-04,BR018,C502574,TLR-4810,1963.04,cash deposit,CAD
CA00010496,2025-02-10,BR008,C503455,TLR-1673,1052.5,cash withdrawal,CAD
CA00013705,2025-02-06,BR026,C500386,TLR-4945,2365.92,cash deposit,CAD
CA00012375,2025-02-09,BR019,C501683,TLR-4320,2468.5,cash withdrawal,CAD
CA00009384,2025-02-07,BR003,C502367,TLR-2893,765.13,cash deposit,CAD
CA00012013,2025-02-10,BR017,C502844,TLR-6913,3936.83,cash deposit,CAD
CA00012829,2025-02-10,BR021,C500562,TLR-5327,850.53,cash withdrawal,CAD
CA00011487,2025-02-23,BR015,C502464,TLR-5593,570.58,cash withdrawal,CAD
CA00014570,2025-02-08,BR030,C500296,TLR-1053,757.17,cash withdrawal,CAD
CA00015582,2025-02-09,BR035,C500472,TLR-8767,751.51,cash deposit,CAD
CA00017201,2025-02-18,BR040,C501821,TLR-5277,1594.93,cash deposit,CAD
CA00016154,2025-02-04,BR037,C501546,TLR-9163,957.58,cash deposit,CAD
CA00010388,2025-02-23,BR008,C503594,TLR-1046,1069.96,cash deposit,CAD
CA00015538,2025-02-17,BR035,C502305,TLR-3029,1261.22,cash deposit,CAD
CA00013199,2025-02-18,BR024,C500560,TLR-9119,931.83,cash deposit,CAD
CA00015563,2025-02-27,BR035,C502495,TLR-7058,1120.52,cash deposit,CAD
CA00009876,2025-02-13,BR006,C501625,TLR-3438,652.25,cash withdrawal,CAD
CA00012316,2025-02-25,BR019,C502096,TLR-7659,605.82,cash deposit,CAD
CA00010620,2025-02-14,BR009,C503351,TLR-5037,2060.18,cash deposit,CAD
CA00016575,2025-02-08,BR039,C503333,TLR-8384,369.13,cash deposit,CAD
CA00017156,2025-02-02,BR040,C500301,TLR-8924,790.25,cash withdrawal,CAD
CA00009473,2025-02-11,BR004,C501663,TLR-8311,6010.22,cash deposit,CAD
CA00012674,2025-02-09,BR020,C503510,TLR-5892,953.12,cash withdrawal,USD
CA00014806,2025-02-02,BR031,C502478,TLR-3547,1572.59,cash deposit,CAD
CA00015652,2025-02-09,BR035,C502454,TLR-2819,1815.39,cash withdrawal,CAD
CA00017124,2025-02-26,BR040,C503863,TLR-7565,636.64,cash deposit,CAD
CA00009784,2025-02-02,BR006,C503348,TLR-2552,577.94,cash withdrawal,CAD
